id,wav_path,label
5589,/data/project/uaspeech/audiofinal/M08_B3_CW12.wav,M08
5590,/data/project/uaspeech/audiofinal/M09_B1_CW12.wav,M09
5591,/data/project/uaspeech/audiofinal/M09_B3_CW12.wav,M09
5592,/data/project/uaspeech/audiofinal/M10_B1_CW12.wav,M10
5593,/data/project/uaspeech/audiofinal/M10_B3_CW12.wav,M10
5594,/data/project/uaspeech/audiofinal/F05_B1_CW12.wav,F05
5595,/data/project/uaspeech/audiofinal/F05_B3_CW12.wav,F05
5596,/data/project/uaspeech/audiofinal/M14_B1_CW12.wav,M14
5597,/data/project/uaspeech/audiofinal/M14_B3_CW12.wav,M14
5598,/data/project/uaspeech/audiofinal/M08_B1_CW13.wav,M08
5599,/data/project/uaspeech/audiofinal/M08_B3_CW13.wav,M08
5600,/data/project/uaspeech/audiofinal/M09_B1_CW13.wav,M09
5601,/data/project/uaspeech/audiofinal/M09_B3_CW13.wav,M09
5602,/data/project/uaspeech/audiofinal/M10_B1_CW13.wav,M10
5603,/data/project/uaspeech/audiofinal/M10_B3_CW13.wav,M10
5604,/data/project/uaspeech/audiofinal/F05_B1_CW13.wav,F05
5605,/data/project/uaspeech/audiofinal/F05_B3_CW13.wav,F05
5606,/data/project/uaspeech/audiofinal/M14_B1_CW13.wav,M14
5607,/data/project/uaspeech/audiofinal/M14_B3_CW13.wav,M14
5608,/data/project/uaspeech/audiofinal/M08_B1_CW14.wav,M08
5609,/data/project/uaspeech/audiofinal/M08_B3_CW14.wav,M08
5610,/data/project/uaspeech/audiofinal/M09_B1_CW14.wav,M09
5611,/data/project/uaspeech/audiofinal/M09_B3_CW14.wav,M09
5612,/data/project/uaspeech/audiofinal/M10_B1_CW14.wav,M10
5613,/data/project/uaspeech/audiofinal/M10_B3_CW14.wav,M10
5614,/data/project/uaspeech/audiofinal/F05_B1_CW14.wav,F05
5615,/data/project/uaspeech/audiofinal/F05_B3_CW14.wav,F05
5616,/data/project/uaspeech/audiofinal/M14_B1_CW14.wav,M14
5617,/data/project/uaspeech/audiofinal/M14_B3_CW14.wav,M14
5618,/data/project/uaspeech/audiofinal/M08_B1_CW15.wav,M08
5619,/data/project/uaspeech/audiofinal/M08_B3_CW15.wav,M08
5620,/data/project/uaspeech/audiofinal/M09_B1_CW15.wav,M09
5621,/data/project/uaspeech/audiofinal/M09_B3_CW15.wav,M09
5622,/data/project/uaspeech/audiofinal/M10_B1_CW15.wav,M10
5623,/data/project/uaspeech/audiofinal/M10_B3_CW15.wav,M10
5624,/data/project/uaspeech/audiofinal/F05_B1_CW15.wav,F05
5625,/data/project/uaspeech/audiofinal/F05_B3_CW15.wav,F05
5626,/data/project/uaspeech/audiofinal/M14_B1_CW15.wav,M14
5627,/data/project/uaspeech/audiofinal/M14_B3_CW15.wav,M14
5628,/data/project/uaspeech/audiofinal/M08_B1_CW16.wav,M08
5629,/data/project/uaspeech/audiofinal/M08_B3_CW16.wav,M08
5630,/data/project/uaspeech/audiofinal/M09_B1_CW16.wav,M09
5631,/data/project/uaspeech/audiofinal/M09_B3_CW16.wav,M09
5632,/data/project/uaspeech/audiofinal/M10_B1_CW16.wav,M10
5633,/data/project/uaspeech/audiofinal/M10_B3_CW16.wav,M10
5634,/data/project/uaspeech/audiofinal/F05_B1_CW16.wav,F05
5635,/data/project/uaspeech/audiofinal/F05_B3_CW16.wav,F05
5636,/data/project/uaspeech/audiofinal/M14_B1_CW16.wav,M14
5637,/data/project/uaspeech/audiofinal/M14_B3_CW16.wav,M14
5638,/data/project/uaspeech/audiofinal/M08_B1_CW17.wav,M08
5639,/data/project/uaspeech/audiofinal/M08_B3_CW17.wav,M08
5640,/data/project/uaspeech/audiofinal/M09_B1_CW17.wav,M09
5641,/data/project/uaspeech/audiofinal/M09_B3_CW17.wav,M09
5642,/data/project/uaspeech/audiofinal/M10_B1_CW17.wav,M10
5643,/data/project/uaspeech/audiofinal/M10_B3_CW17.wav,M10
5644,/data/project/uaspeech/audiofinal/F05_B1_CW17.wav,F05
5645,/data/project/uaspeech/audiofinal/F05_B3_CW17.wav,F05
5646,/data/project/uaspeech/audiofinal/M14_B1_CW17.wav,M14
5647,/data/project/uaspeech/audiofinal/M14_B3_CW17.wav,M14
5648,/data/project/uaspeech/audiofinal/M08_B1_CW18.wav,M08
5649,/data/project/uaspeech/audiofinal/M08_B3_CW18.wav,M08
5650,/data/project/uaspeech/audiofinal/M09_B1_CW18.wav,M09
5651,/data/project/uaspeech/audiofinal/M09_B3_CW18.wav,M09
5652,/data/project/uaspeech/audiofinal/M10_B1_CW18.wav,M10
5653,/data/project/uaspeech/audiofinal/M10_B3_CW18.wav,M10
5654,/data/project/uaspeech/audiofinal/F05_B1_CW18.wav,F05
5655,/data/project/uaspeech/audiofinal/F05_B3_CW18.wav,F05
5656,/data/project/uaspeech/audiofinal/M14_B1_CW18.wav,M14
5657,/data/project/uaspeech/audiofinal/M14_B3_CW18.wav,M14
5658,/data/project/uaspeech/audiofinal/M08_B1_CW19.wav,M08
5659,/data/project/uaspeech/audiofinal/M08_B3_CW19.wav,M08
5660,/data/project/uaspeech/audiofinal/M09_B1_CW19.wav,M09
5661,/data/project/uaspeech/audiofinal/M09_B3_CW19.wav,M09
5662,/data/project/uaspeech/audiofinal/M10_B1_CW19.wav,M10
5663,/data/project/uaspeech/audiofinal/M10_B3_CW19.wav,M10
5664,/data/project/uaspeech/audiofinal/F05_B1_CW19.wav,F05
5665,/data/project/uaspeech/audiofinal/F05_B3_CW19.wav,F05
5666,/data/project/uaspeech/audiofinal/M14_B1_CW19.wav,M14
5667,/data/project/uaspeech/audiofinal/M14_B3_CW19.wav,M14
5668,/data/project/uaspeech/audiofinal/M08_B1_CW20.wav,M08
5669,/data/project/uaspeech/audiofinal/M08_B3_CW20.wav,M08
5670,/data/project/uaspeech/audiofinal/M09_B1_CW20.wav,M09
5671,/data/project/uaspeech/audiofinal/M09_B3_CW20.wav,M09
5672,/data/project/uaspeech/audiofinal/M10_B1_CW20.wav,M10
5673,/data/project/uaspeech/audiofinal/M10_B3_CW20.wav,M10
5674,/data/project/uaspeech/audiofinal/F05_B1_CW20.wav,F05
5675,/data/project/uaspeech/audiofinal/F05_B3_CW20.wav,F05
5676,/data/project/uaspeech/audiofinal/M14_B1_CW20.wav,M14
5677,/data/project/uaspeech/audiofinal/M14_B3_CW20.wav,M14
5678,/data/project/uaspeech/audiofinal/M08_B1_CW21.wav,M08
5679,/data/project/uaspeech/audiofinal/M08_B3_CW21.wav,M08
5680,/data/project/uaspeech/audiofinal/M09_B1_CW21.wav,M09
5681,/data/project/uaspeech/audiofinal/M09_B3_CW21.wav,M09
5682,/data/project/uaspeech/audiofinal/M10_B1_CW21.wav,M10
5683,/data/project/uaspeech/audiofinal/M10_B3_CW21.wav,M10
5684,/data/project/uaspeech/audiofinal/F05_B1_CW21.wav,F05
5685,/data/project/uaspeech/audiofinal/F05_B3_CW21.wav,F05
5686,/data/project/uaspeech/audiofinal/M14_B1_CW21.wav,M14
5687,/data/project/uaspeech/audiofinal/M14_B3_CW21.wav,M14
5688,/data/project/uaspeech/audiofinal/M08_B1_CW22.wav,M08
5689,/data/project/uaspeech/audiofinal/M08_B3_CW22.wav,M08
5690,/data/project/uaspeech/audiofinal/M09_B1_CW22.wav,M09
5691,/data/project/uaspeech/audiofinal/M09_B3_CW22.wav,M09
5692,/data/project/uaspeech/audiofinal/M10_B1_CW22.wav,M10
5693,/data/project/uaspeech/audiofinal/M10_B3_CW22.wav,M10
5694,/data/project/uaspeech/audiofinal/F05_B1_CW22.wav,F05
5695,/data/project/uaspeech/audiofinal/F05_B3_CW22.wav,F05
5696,/data/project/uaspeech/audiofinal/M14_B1_CW22.wav,M14
5697,/data/project/uaspeech/audiofinal/M14_B3_CW22.wav,M14
5698,/data/project/uaspeech/audiofinal/M08_B1_CW23.wav,M08
5699,/data/project/uaspeech/audiofinal/M08_B3_CW23.wav,M08
5700,/data/project/uaspeech/audiofinal/M09_B1_CW23.wav,M09
5701,/data/project/uaspeech/audiofinal/M09_B3_CW23.wav,M09
5702,/data/project/uaspeech/audiofinal/M10_B1_CW23.wav,M10
5703,/data/project/uaspeech/audiofinal/M10_B3_CW23.wav,M10
5704,/data/project/uaspeech/audiofinal/F05_B1_CW23.wav,F05
5705,/data/project/uaspeech/audiofinal/F05_B3_CW23.wav,F05
5706,/data/project/uaspeech/audiofinal/M14_B1_CW23.wav,M14
5707,/data/project/uaspeech/audiofinal/M14_B3_CW23.wav,M14
5708,/data/project/uaspeech/audiofinal/M08_B1_CW24.wav,M08
5709,/data/project/uaspeech/audiofinal/M08_B3_CW24.wav,M08
5710,/data/project/uaspeech/audiofinal/M09_B1_CW24.wav,M09
5711,/data/project/uaspeech/audiofinal/M09_B3_CW24.wav,M09
5712,/data/project/uaspeech/audiofinal/M10_B1_CW24.wav,M10
5713,/data/project/uaspeech/audiofinal/M10_B3_CW24.wav,M10
5714,/data/project/uaspeech/audiofinal/F05_B1_CW24.wav,F05
5715,/data/project/uaspeech/audiofinal/F05_B3_CW24.wav,F05
5716,/data/project/uaspeech/audiofinal/M14_B1_CW24.wav,M14
5717,/data/project/uaspeech/audiofinal/M14_B3_CW24.wav,M14
5718,/data/project/uaspeech/audiofinal/M08_B1_CW25.wav,M08
5719,/data/project/uaspeech/audiofinal/M08_B3_CW25.wav,M08
5720,/data/project/uaspeech/audiofinal/M09_B1_CW25.wav,M09
5721,/data/project/uaspeech/audiofinal/M09_B3_CW25.wav,M09
5722,/data/project/uaspeech/audiofinal/M10_B1_CW25.wav,M10
5723,/data/project/uaspeech/audiofinal/M10_B3_CW25.wav,M10
5724,/data/project/uaspeech/audiofinal/F05_B1_CW25.wav,F05
5725,/data/project/uaspeech/audiofinal/F05_B3_CW25.wav,F05
5726,/data/project/uaspeech/audiofinal/M14_B1_CW25.wav,M14
5727,/data/project/uaspeech/audiofinal/M14_B3_CW25.wav,M14
5728,/data/project/uaspeech/audiofinal/M08_B1_CW26.wav,M08
5729,/data/project/uaspeech/audiofinal/M08_B3_CW26.wav,M08
5730,/data/project/uaspeech/audiofinal/M09_B1_CW26.wav,M09
5731,/data/project/uaspeech/audiofinal/M09_B3_CW26.wav,M09
5732,/data/project/uaspeech/audiofinal/M10_B1_CW26.wav,M10
5733,/data/project/uaspeech/audiofinal/M10_B3_CW26.wav,M10
5734,/data/project/uaspeech/audiofinal/F05_B1_CW26.wav,F05
5735,/data/project/uaspeech/audiofinal/F05_B3_CW26.wav,F05
5736,/data/project/uaspeech/audiofinal/M14_B1_CW26.wav,M14
5737,/data/project/uaspeech/audiofinal/M14_B3_CW26.wav,M14
5738,/data/project/uaspeech/audiofinal/M08_B1_CW27.wav,M08
5739,/data/project/uaspeech/audiofinal/M08_B3_CW27.wav,M08
5740,/data/project/uaspeech/audiofinal/M09_B1_CW27.wav,M09
5741,/data/project/uaspeech/audiofinal/M09_B3_CW27.wav,M09
5742,/data/project/uaspeech/audiofinal/M10_B1_CW27.wav,M10
5743,/data/project/uaspeech/audiofinal/M10_B3_CW27.wav,M10
5744,/data/project/uaspeech/audiofinal/F05_B1_CW27.wav,F05
5745,/data/project/uaspeech/audiofinal/F05_B3_CW27.wav,F05
5746,/data/project/uaspeech/audiofinal/M14_B1_CW27.wav,M14
5747,/data/project/uaspeech/audiofinal/M14_B3_CW27.wav,M14
5748,/data/project/uaspeech/audiofinal/M08_B1_CW28.wav,M08
5749,/data/project/uaspeech/audiofinal/M08_B3_CW28.wav,M08
5750,/data/project/uaspeech/audiofinal/M09_B1_CW28.wav,M09
5751,/data/project/uaspeech/audiofinal/M09_B3_CW28.wav,M09
5752,/data/project/uaspeech/audiofinal/M10_B1_CW28.wav,M10
5753,/data/project/uaspeech/audiofinal/M10_B3_CW28.wav,M10
5754,/data/project/uaspeech/audiofinal/F05_B1_CW28.wav,F05
5755,/data/project/uaspeech/audiofinal/F05_B3_CW28.wav,F05
5756,/data/project/uaspeech/audiofinal/M14_B1_CW28.wav,M14
5757,/data/project/uaspeech/audiofinal/M14_B3_CW28.wav,M14
5758,/data/project/uaspeech/audiofinal/M08_B1_CW29.wav,M08
5759,/data/project/uaspeech/audiofinal/M08_B3_CW29.wav,M08
5760,/data/project/uaspeech/audiofinal/M09_B1_CW29.wav,M09
5761,/data/project/uaspeech/audiofinal/M09_B3_CW29.wav,M09
5762,/data/project/uaspeech/audiofinal/M10_B1_CW29.wav,M10
5763,/data/project/uaspeech/audiofinal/M10_B3_CW29.wav,M10
5764,/data/project/uaspeech/audiofinal/F05_B1_CW29.wav,F05
5765,/data/project/uaspeech/audiofinal/F05_B3_CW29.wav,F05
5766,/data/project/uaspeech/audiofinal/M14_B1_CW29.wav,M14
5767,/data/project/uaspeech/audiofinal/M14_B3_CW29.wav,M14
5768,/data/project/uaspeech/audiofinal/M08_B1_CW30.wav,M08
5769,/data/project/uaspeech/audiofinal/M08_B3_CW30.wav,M08
5770,/data/project/uaspeech/audiofinal/M09_B1_CW30.wav,M09
5771,/data/project/uaspeech/audiofinal/M09_B3_CW30.wav,M09
5772,/data/project/uaspeech/audiofinal/M10_B1_CW30.wav,M10
5773,/data/project/uaspeech/audiofinal/M10_B3_CW30.wav,M10
5774,/data/project/uaspeech/audiofinal/F05_B1_CW30.wav,F05
5775,/data/project/uaspeech/audiofinal/F05_B3_CW30.wav,F05
5776,/data/project/uaspeech/audiofinal/M14_B1_CW30.wav,M14
5777,/data/project/uaspeech/audiofinal/M14_B3_CW30.wav,M14
5778,/data/project/uaspeech/audiofinal/M08_B1_CW31.wav,M08
5779,/data/project/uaspeech/audiofinal/M08_B3_CW31.wav,M08
5780,/data/project/uaspeech/audiofinal/M09_B1_CW31.wav,M09
5781,/data/project/uaspeech/audiofinal/M09_B3_CW31.wav,M09
5782,/data/project/uaspeech/audiofinal/M10_B1_CW31.wav,M10
5783,/data/project/uaspeech/audiofinal/M10_B3_CW31.wav,M10
5784,/data/project/uaspeech/audiofinal/F05_B1_CW31.wav,F05
5785,/data/project/uaspeech/audiofinal/F05_B3_CW31.wav,F05
5786,/data/project/uaspeech/audiofinal/M14_B1_CW31.wav,M14
5787,/data/project/uaspeech/audiofinal/M14_B3_CW31.wav,M14
5788,/data/project/uaspeech/audiofinal/M08_B1_CW32.wav,M08
5789,/data/project/uaspeech/audiofinal/M08_B3_CW32.wav,M08
5790,/data/project/uaspeech/audiofinal/M09_B1_CW32.wav,M09
5791,/data/project/uaspeech/audiofinal/M09_B3_CW32.wav,M09
5792,/data/project/uaspeech/audiofinal/M10_B1_CW32.wav,M10
5793,/data/project/uaspeech/audiofinal/M10_B3_CW32.wav,M10
5794,/data/project/uaspeech/audiofinal/F05_B1_CW32.wav,F05
5795,/data/project/uaspeech/audiofinal/F05_B3_CW32.wav,F05
5796,/data/project/uaspeech/audiofinal/M14_B1_CW32.wav,M14
5797,/data/project/uaspeech/audiofinal/M14_B3_CW32.wav,M14
5798,/data/project/uaspeech/audiofinal/M08_B1_CW33.wav,M08
5799,/data/project/uaspeech/audiofinal/M08_B3_CW33.wav,M08
5800,/data/project/uaspeech/audiofinal/M09_B1_CW33.wav,M09
5801,/data/project/uaspeech/audiofinal/M09_B3_CW33.wav,M09
5802,/data/project/uaspeech/audiofinal/M10_B1_CW33.wav,M10
5803,/data/project/uaspeech/audiofinal/M10_B3_CW33.wav,M10
5804,/data/project/uaspeech/audiofinal/F05_B1_CW33.wav,F05
5805,/data/project/uaspeech/audiofinal/F05_B3_CW33.wav,F05
5806,/data/project/uaspeech/audiofinal/M14_B1_CW33.wav,M14
5807,/data/project/uaspeech/audiofinal/M14_B3_CW33.wav,M14
5808,/data/project/uaspeech/audiofinal/M08_B1_CW34.wav,M08
5809,/data/project/uaspeech/audiofinal/M08_B3_CW34.wav,M08
5810,/data/project/uaspeech/audiofinal/M09_B1_CW34.wav,M09
5811,/data/project/uaspeech/audiofinal/M09_B3_CW34.wav,M09
5812,/data/project/uaspeech/audiofinal/M10_B1_CW34.wav,M10
5813,/data/project/uaspeech/audiofinal/M10_B3_CW34.wav,M10
5814,/data/project/uaspeech/audiofinal/F05_B1_CW34.wav,F05
5815,/data/project/uaspeech/audiofinal/F05_B3_CW34.wav,F05
5816,/data/project/uaspeech/audiofinal/M14_B1_CW34.wav,M14
5817,/data/project/uaspeech/audiofinal/M14_B3_CW34.wav,M14
5818,/data/project/uaspeech/audiofinal/M08_B1_CW35.wav,M08
5819,/data/project/uaspeech/audiofinal/M08_B3_CW35.wav,M08
5820,/data/project/uaspeech/audiofinal/M09_B1_CW35.wav,M09
5821,/data/project/uaspeech/audiofinal/M09_B3_CW35.wav,M09
5822,/data/project/uaspeech/audiofinal/M10_B1_CW35.wav,M10
5823,/data/project/uaspeech/audiofinal/M10_B3_CW35.wav,M10
5824,/data/project/uaspeech/audiofinal/F05_B1_CW35.wav,F05
5825,/data/project/uaspeech/audiofinal/F05_B3_CW35.wav,F05
5826,/data/project/uaspeech/audiofinal/M14_B1_CW35.wav,M14
5827,/data/project/uaspeech/audiofinal/M14_B3_CW35.wav,M14
5828,/data/project/uaspeech/audiofinal/M08_B1_CW36.wav,M08
5829,/data/project/uaspeech/audiofinal/M08_B3_CW36.wav,M08
5830,/data/project/uaspeech/audiofinal/M09_B1_CW36.wav,M09
5831,/data/project/uaspeech/audiofinal/M09_B3_CW36.wav,M09
5832,/data/project/uaspeech/audiofinal/M10_B1_CW36.wav,M10
5833,/data/project/uaspeech/audiofinal/M10_B3_CW36.wav,M10
5834,/data/project/uaspeech/audiofinal/F05_B3_CW36.wav,F05
5835,/data/project/uaspeech/audiofinal/M14_B1_CW36.wav,M14
5836,/data/project/uaspeech/audiofinal/M14_B3_CW36.wav,M14
5837,/data/project/uaspeech/audiofinal/M08_B1_CW37.wav,M08
5838,/data/project/uaspeech/audiofinal/M08_B3_CW37.wav,M08
5839,/data/project/uaspeech/audiofinal/M09_B1_CW37.wav,M09
5840,/data/project/uaspeech/audiofinal/M09_B3_CW37.wav,M09
5841,/data/project/uaspeech/audiofinal/M10_B1_CW37.wav,M10
5842,/data/project/uaspeech/audiofinal/M10_B3_CW37.wav,M10
5843,/data/project/uaspeech/audiofinal/F05_B1_CW37.wav,F05
5844,/data/project/uaspeech/audiofinal/F05_B3_CW37.wav,F05
5845,/data/project/uaspeech/audiofinal/M14_B1_CW37.wav,M14
5846,/data/project/uaspeech/audiofinal/M14_B3_CW37.wav,M14
5847,/data/project/uaspeech/audiofinal/M08_B1_CW38.wav,M08
5848,/data/project/uaspeech/audiofinal/M08_B3_CW38.wav,M08
5849,/data/project/uaspeech/audiofinal/M09_B1_CW38.wav,M09
5850,/data/project/uaspeech/audiofinal/M09_B3_CW38.wav,M09
5851,/data/project/uaspeech/audiofinal/M10_B1_CW38.wav,M10
5852,/data/project/uaspeech/audiofinal/M10_B3_CW38.wav,M10
5853,/data/project/uaspeech/audiofinal/F05_B1_CW38.wav,F05
5854,/data/project/uaspeech/audiofinal/F05_B3_CW38.wav,F05
5855,/data/project/uaspeech/audiofinal/M14_B1_CW38.wav,M14
5856,/data/project/uaspeech/audiofinal/M14_B3_CW38.wav,M14
5857,/data/project/uaspeech/audiofinal/M08_B1_CW39.wav,M08
5858,/data/project/uaspeech/audiofinal/M08_B3_CW39.wav,M08
5859,/data/project/uaspeech/audiofinal/M09_B1_CW39.wav,M09
5860,/data/project/uaspeech/audiofinal/M09_B3_CW39.wav,M09
5861,/data/project/uaspeech/audiofinal/M10_B1_CW39.wav,M10
5862,/data/project/uaspeech/audiofinal/M10_B3_CW39.wav,M10
5863,/data/project/uaspeech/audiofinal/F05_B1_CW39.wav,F05
5864,/data/project/uaspeech/audiofinal/F05_B3_CW39.wav,F05
5865,/data/project/uaspeech/audiofinal/M14_B1_CW39.wav,M14
5866,/data/project/uaspeech/audiofinal/M14_B3_CW39.wav,M14
5867,/data/project/uaspeech/audiofinal/M08_B1_CW40.wav,M08
5868,/data/project/uaspeech/audiofinal/M08_B3_CW40.wav,M08
5869,/data/project/uaspeech/audiofinal/M09_B1_CW40.wav,M09
5870,/data/project/uaspeech/audiofinal/M09_B3_CW40.wav,M09
5871,/data/project/uaspeech/audiofinal/M10_B1_CW40.wav,M10
5872,/data/project/uaspeech/audiofinal/M10_B3_CW40.wav,M10
5873,/data/project/uaspeech/audiofinal/F05_B1_CW40.wav,F05
5874,/data/project/uaspeech/audiofinal/F05_B3_CW40.wav,F05
5875,/data/project/uaspeech/audiofinal/M14_B1_CW40.wav,M14
5876,/data/project/uaspeech/audiofinal/M14_B3_CW40.wav,M14
5877,/data/project/uaspeech/audiofinal/M08_B1_CW41.wav,M08
5878,/data/project/uaspeech/audiofinal/M08_B3_CW41.wav,M08
5879,/data/project/uaspeech/audiofinal/M09_B1_CW41.wav,M09
5880,/data/project/uaspeech/audiofinal/M09_B3_CW41.wav,M09
5881,/data/project/uaspeech/audiofinal/M10_B1_CW41.wav,M10
5882,/data/project/uaspeech/audiofinal/M10_B3_CW41.wav,M10
5883,/data/project/uaspeech/audiofinal/F05_B1_CW41.wav,F05
5884,/data/project/uaspeech/audiofinal/F05_B3_CW41.wav,F05
5885,/data/project/uaspeech/audiofinal/M14_B1_CW41.wav,M14
5886,/data/project/uaspeech/audiofinal/M14_B3_CW41.wav,M14
5887,/data/project/uaspeech/audiofinal/M08_B1_CW42.wav,M08
5888,/data/project/uaspeech/audiofinal/M08_B3_CW42.wav,M08
5889,/data/project/uaspeech/audiofinal/M09_B1_CW42.wav,M09
5890,/data/project/uaspeech/audiofinal/M09_B3_CW42.wav,M09
5891,/data/project/uaspeech/audiofinal/M10_B1_CW42.wav,M10
5892,/data/project/uaspeech/audiofinal/M10_B3_CW42.wav,M10
5893,/data/project/uaspeech/audiofinal/F05_B1_CW42.wav,F05
5894,/data/project/uaspeech/audiofinal/F05_B3_CW42.wav,F05
5895,/data/project/uaspeech/audiofinal/M14_B1_CW42.wav,M14
5896,/data/project/uaspeech/audiofinal/M14_B3_CW42.wav,M14
5897,/data/project/uaspeech/audiofinal/M08_B1_CW43.wav,M08
5898,/data/project/uaspeech/audiofinal/M08_B3_CW43.wav,M08
5899,/data/project/uaspeech/audiofinal/M09_B1_CW43.wav,M09
5900,/data/project/uaspeech/audiofinal/M09_B3_CW43.wav,M09
5901,/data/project/uaspeech/audiofinal/M10_B1_CW43.wav,M10
5902,/data/project/uaspeech/audiofinal/M10_B3_CW43.wav,M10
5903,/data/project/uaspeech/audiofinal/F05_B1_CW43.wav,F05
5904,/data/project/uaspeech/audiofinal/F05_B3_CW43.wav,F05
5905,/data/project/uaspeech/audiofinal/M14_B1_CW43.wav,M14
5906,/data/project/uaspeech/audiofinal/M14_B3_CW43.wav,M14
5907,/data/project/uaspeech/audiofinal/M08_B1_CW44.wav,M08
5908,/data/project/uaspeech/audiofinal/M08_B3_CW44.wav,M08
5909,/data/project/uaspeech/audiofinal/M09_B1_CW44.wav,M09
5910,/data/project/uaspeech/audiofinal/M09_B3_CW44.wav,M09
5911,/data/project/uaspeech/audiofinal/M10_B1_CW44.wav,M10
5912,/data/project/uaspeech/audiofinal/M10_B3_CW44.wav,M10
5913,/data/project/uaspeech/audiofinal/F05_B1_CW44.wav,F05
5914,/data/project/uaspeech/audiofinal/F05_B3_CW44.wav,F05
5915,/data/project/uaspeech/audiofinal/M14_B1_CW44.wav,M14
5916,/data/project/uaspeech/audiofinal/M14_B3_CW44.wav,M14
5917,/data/project/uaspeech/audiofinal/M08_B1_CW45.wav,M08
5918,/data/project/uaspeech/audiofinal/M08_B3_CW45.wav,M08
5919,/data/project/uaspeech/audiofinal/M09_B1_CW45.wav,M09
5920,/data/project/uaspeech/audiofinal/M09_B3_CW45.wav,M09
5921,/data/project/uaspeech/audiofinal/M10_B1_CW45.wav,M10
5922,/data/project/uaspeech/audiofinal/M10_B3_CW45.wav,M10
5923,/data/project/uaspeech/audiofinal/F05_B1_CW45.wav,F05
5924,/data/project/uaspeech/audiofinal/F05_B3_CW45.wav,F05
5925,/data/project/uaspeech/audiofinal/M14_B1_CW45.wav,M14
5926,/data/project/uaspeech/audiofinal/M14_B3_CW45.wav,M14
5927,/data/project/uaspeech/audiofinal/M08_B1_CW46.wav,M08
5928,/data/project/uaspeech/audiofinal/M08_B3_CW46.wav,M08
5929,/data/project/uaspeech/audiofinal/M09_B1_CW46.wav,M09
5930,/data/project/uaspeech/audiofinal/M09_B3_CW46.wav,M09
5931,/data/project/uaspeech/audiofinal/M10_B1_CW46.wav,M10
5932,/data/project/uaspeech/audiofinal/M10_B3_CW46.wav,M10
5933,/data/project/uaspeech/audiofinal/F05_B1_CW46.wav,F05
5934,/data/project/uaspeech/audiofinal/F05_B3_CW46.wav,F05
5935,/data/project/uaspeech/audiofinal/M14_B1_CW46.wav,M14
5936,/data/project/uaspeech/audiofinal/M14_B3_CW46.wav,M14
5937,/data/project/uaspeech/audiofinal/M08_B1_CW47.wav,M08
5938,/data/project/uaspeech/audiofinal/M08_B3_CW47.wav,M08
5939,/data/project/uaspeech/audiofinal/M09_B1_CW47.wav,M09
5940,/data/project/uaspeech/audiofinal/M09_B3_CW47.wav,M09
5941,/data/project/uaspeech/audiofinal/M10_B1_CW47.wav,M10
5942,/data/project/uaspeech/audiofinal/M10_B3_CW47.wav,M10
5943,/data/project/uaspeech/audiofinal/F05_B1_CW47.wav,F05
5944,/data/project/uaspeech/audiofinal/F05_B3_CW47.wav,F05
5945,/data/project/uaspeech/audiofinal/M14_B1_CW47.wav,M14
5946,/data/project/uaspeech/audiofinal/M14_B3_CW47.wav,M14
5947,/data/project/uaspeech/audiofinal/M08_B1_CW48.wav,M08
5948,/data/project/uaspeech/audiofinal/M08_B3_CW48.wav,M08
5949,/data/project/uaspeech/audiofinal/M09_B1_CW48.wav,M09
5950,/data/project/uaspeech/audiofinal/M09_B3_CW48.wav,M09
5951,/data/project/uaspeech/audiofinal/M10_B1_CW48.wav,M10
5952,/data/project/uaspeech/audiofinal/M10_B3_CW48.wav,M10
5953,/data/project/uaspeech/audiofinal/F05_B1_CW48.wav,F05
5954,/data/project/uaspeech/audiofinal/F05_B3_CW48.wav,F05
5955,/data/project/uaspeech/audiofinal/M14_B1_CW48.wav,M14
5956,/data/project/uaspeech/audiofinal/M14_B3_CW48.wav,M14
5957,/data/project/uaspeech/audiofinal/M08_B1_CW49.wav,M08
5958,/data/project/uaspeech/audiofinal/M08_B3_CW49.wav,M08
5959,/data/project/uaspeech/audiofinal/M09_B1_CW49.wav,M09
5960,/data/project/uaspeech/audiofinal/M09_B3_CW49.wav,M09
5961,/data/project/uaspeech/audiofinal/M10_B1_CW49.wav,M10
5962,/data/project/uaspeech/audiofinal/M10_B3_CW49.wav,M10
5963,/data/project/uaspeech/audiofinal/F05_B1_CW49.wav,F05
5964,/data/project/uaspeech/audiofinal/F05_B3_CW49.wav,F05
5965,/data/project/uaspeech/audiofinal/M14_B1_CW49.wav,M14
5966,/data/project/uaspeech/audiofinal/M14_B3_CW49.wav,M14
5967,/data/project/uaspeech/audiofinal/M08_B1_CW50.wav,M08
5968,/data/project/uaspeech/audiofinal/M08_B3_CW50.wav,M08
5969,/data/project/uaspeech/audiofinal/M09_B1_CW50.wav,M09
5970,/data/project/uaspeech/audiofinal/M09_B3_CW50.wav,M09
5971,/data/project/uaspeech/audiofinal/M10_B1_CW50.wav,M10
5972,/data/project/uaspeech/audiofinal/M10_B3_CW50.wav,M10
5973,/data/project/uaspeech/audiofinal/F05_B1_CW50.wav,F05
5974,/data/project/uaspeech/audiofinal/F05_B3_CW50.wav,F05
5975,/data/project/uaspeech/audiofinal/M14_B1_CW50.wav,M14
5976,/data/project/uaspeech/audiofinal/M14_B3_CW50.wav,M14
